date,open,high,low,close,volume,ftd_quantity,ftd_value,short_volume,short_volume_total,short_exempt_volume,short_volume_ratio,short_interest,si_days_to_cover,si_avg_daily_vol,dp_total_weekly_vol,dp_ats_volume,dp_ats_pct,institutional_shares,num_institutions,top10_concentration,borrow_rate_est,borrow_utilization,on_threshold_list,daily_return_pct,ftd_20d_avg,ftd_5d_sum,volume_20d_avg,relative_volume,ftd_pct_of_volume,volatility_20d,sma_50,sma_200
2019-02-19,2.865000009536743,2.867500066757202,2.7825000286102295,2.799999952316284,13222400,356,1017.27,0,0,0,0,32920238,11.78,2793851,0,0,0,557630172,293,60.21,37.92,10.79,0,-2.0123,138452,32272,18063160,0.73,0.0027,6.1719,3.317,3.5761
2019-02-20,2.807499885559082,2.825000047683716,2.7874999046325684,2.799999952316284,11842000,8688,24326.4,0,0,0,0,32920238,11.78,2793851,0,0,0,557630172,293,60.21,37.92,10.79,0,0.0,138887,39776,18017520,0.66,0.0734,6.1498,3.3051,3.574
2019-02-21,2.807499885559082,2.822499990463257,2.752500057220459,2.757499933242798,9956800,92448,258854.4,0,0,0,0,32920238,11.78,2793851,0,0,0,557630172,293,60.21,37.92,10.79,0,-1.5179,143329,132224,18147960,0.55,0.9285,6.1189,3.2919,3.5716
2019-02-22,2.755000114440918,2.8450000286102295,2.755000114440918,2.8424999713897705,12998000,3124,8614.43,670667,1058203,3100,63.38,32920238,11.78,2793851,0,0,0,557630172,293,60.21,37.92,10.79,0,3.0825,143485,119416,18541460,0.7,0.024,6.152,3.2826,3.5697
2019-02-25,2.8450000286102295,2.950000047683716,2.8450000286102295,2.887500047683716,14378000,15328,43569.84,934745,1541190,6639,60.65,32920238,11.78,2793851,0,0,0,557630172,293,60.21,37.92,10.79,0,1.5831,144252,119944,18877340,0.76,0.1066,6.1712,3.2756,3.5681
2019-02-26,2.884999990463257,2.927500009536743,2.875,2.9100000858306885,8632000,275452,795367.65,355093,734500,2337,48.34,32920238,11.78,2793851,0,0,0,557630172,293,60.21,37.92,10.79,0,0.7792,157991,395040,18711960,0.46,3.1911,6.182,3.2677,3.5665
2019-02-27,2.9149999618530273,2.9825000762939453,2.9049999713897705,2.9175000190734863,13589200,11600,33756.0,759069,1351553,315,56.16,32920238,11.78,2793851,0,0,0,557630172,293,60.21,37.92,10.79,0,0.2577,157598,397952,12817360,1.06,0.0854,1.5951,3.2621,3.5648
2019-02-28,2.922499895095825,2.9649999141693115,2.8975000381469727,2.924999952316284,11280800,0,0.0,404170,867701,500,46.58,35270945,11.77,2996878,0,0,0,557630172,293,60.21,37.89,11.56,0,0.2571,157598,305504,12151200,0.93,0.0,1.5819,3.2568,3.5635
2019-03-01,2.9700000286102295,3.002500057220459,2.9375,2.9375,7604800,3952,11559.6,288735,560990,0,51.47,35270945,11.77,2996878,0,0,0,557630172,293,60.21,37.89,11.56,0,0.4274,56985,306332,11321520,0.67,0.052,1.5655,3.2523,3.5616
2019-03-04,2.947499990463257,2.9625000953674316,2.867500066757202,2.8924999237060547,8914400,7388,21702.25,323865,588226,649,55.06,35270945,11.77,2996878,0,0,0,557630172,293,60.21,37.89,11.56,0,-1.5319,57354,298392,11071760,0.81,0.0829,1.5939,3.2465,3.5592
2019-03-05,3.0199999809265137,3.0250000953674316,2.8399999141693115,2.9000000953674316,22151600,154440,446717.7,1460020,1991870,4120,73.3,35270945,11.77,2996878,0,0,0,557630172,293,60.21,37.89,11.56,0,0.2593,62526,177380,11325040,1.96,0.6972,1.5777,3.2416,3.5568
2019-03-06,2.9149999618530273,2.9674999713897705,2.890000104904175,2.890000104904175,13251600,412832,1197212.8,570480,951946,100,59.93,35270945,11.77,2996878,0,0,0,557630172,293,60.21,37.89,11.56,0,-0.3448,50876,578612,11133400,1.19,3.1153,1.3481,3.2372,3.5542
2019-03-07,2.890000104904175,2.9149999618530273,2.859999895095825,2.8975000381469727,7245600,408492,1180541.88,405320,638966,136,63.43,35270945,11.77,2996878,0,0,0,557630172,293,60.21,37.89,11.56,0,0.2595,71301,987104,10799760,0.67,5.6378,1.243,3.2354,3.5531
2019-03-08,2.7674999237060547,2.805000066757202,2.6875,2.742500066757202,24686400,0,0.0,1646349,2398751,7302,68.63,35270945,11.77,2996878,0,0,0,557630172,293,60.21,37.89,11.56,0,-5.3494,71301,983152,11629860,2.12,0.0,1.7113,3.2319,3.5509
2019-03-11,2.744999885559082,2.819999933242798,2.7225000858306885,2.815000057220459,10814400,10616,29114.38,390985,753576,500,51.88,35270945,11.77,2996878,0,0,0,557630172,293,60.21,37.89,11.56,0,2.6436,71832,986380,11810340,0.92,0.0982,1.8071,3.2262,3.5491
2019-03-12,2.819999933242798,2.887500047683716,2.807499885559082,2.867500066757202,8659600,1183132,3330516.58,475526,713460,301,66.65,35270945,11.77,2996878,0,0,0,557630172,293,60.21,37.89,11.56,0,1.865,130988,2015072,11859600,0.73,13.6627,1.8499,3.2226,3.5475
2019-03-13,2.884999990463257,2.9100000858306885,2.867500066757202,2.8949999809265137,8766400,448048,1284777.64,431822,627810,0,68.78,35270945,11.77,2996878,0,0,0,557630172,293,60.21,37.89,11.56,0,0.959,153331,2050288,11762320,0.75,5.111,1.7975,3.2191,3.5461
2019-03-14,2.827500104904175,2.8350000381469727,2.7249999046325684,2.737499952316284,11358400,6348,18377.46,619282,909009,1801,68.13,35270945,11.77,2996878,0,0,0,557630172,293,60.21,37.89,11.56,0,-5.4404,153649,1648144,11903680,0.95,0.0559,2.1551,3.2108,3.5439
2019-03-15,2.747499942779541,2.7799999713897705,2.7249999046325684,2.765000104904175,14149600,60276,165005.55,418348,555137,210,75.36,38523726,12.32,3127356,0,0,0,557630172,293,60.21,39.95,12.63,0,1.0046,155866,1708420,12117460,1.17,0.426,2.1574,3.2007,3.5414
2019-03-18,2.7725000381469727,2.7925000190734863,2.744999885559082,2.7674999237060547,9804800,370016,1023094.24,295147,551256,1000,53.54,38523726,12.32,3127356,0,0,0,557630172,293,60.21,39.95,12.63,0,0.0904,173627,2067820,12165340,0.81,3.7738,2.1463,3.1912,3.5385
2019-03-19,2.7674999237060547,2.809999942779541,2.7249999046325684,2.740000009536743,12359600,9872,27320.76,706031,944790,30,74.73,38523726,12.32,3127356,0,0,0,557630172,293,60.21,39.95,12.63,0,-0.9937,174103,894560,12122200,1.02,0.0799,2.113,3.1698,3.5357
2019-03-20,2.740000009536743,2.740000009536743,2.5999999046325684,2.625,16415600,76340,209171.6,858888,1334816,0,64.34,38523726,12.32,3127356,0,0,0,557630172,293,60.21,39.95,12.63,0,-4.1971,177485,522852,12350880,1.33,0.465,2.2947,3.1449,3.5317
2019-03-21,2.617500066757202,2.682499885559082,2.5875000953674316,2.637500047683716,12821200,0,0.0,484863,770199,4100,62.95,38523726,12.32,3127356,0,0,0,557630172,293,60.21,39.95,12.63,0,0.4762,172863,516504,12494100,1.03,0.0,2.2827,3.1186,3.5271
2019-03-22,2.6624999046325684,2.6649999618530273,2.609999895095825,2.612499952316284,13156000,128748,339572.85,577943,923665,2407,62.57,38523726,12.32,3127356,0,0,0,557630172,293,60.21,39.95,12.63,0,-0.9479,179144,584976,12502000,1.05,0.9786,2.1589,3.091,3.5219
2019-03-25,2.615000009536743,2.622499942779541,2.5174999237060547,2.5350000858306885,17944800,1660,4336.75,1056651,1665477,3,63.44,38523726,12.32,3127356,0,0,0,557630172,293,60.21,39.95,12.63,0,-2.9665,178461,216620,12680340,1.42,0.0093,2.1779,3.0619,3.5165
2019-03-26,2.5274999141693115,2.609999895095825,2.5225000381469727,2.5875000953674316,14140400,0,0.0,655537,1170105,1175,56.02,38523726,12.32,3127356,0,0,0,557630172,293,60.21,39.95,12.63,0,2.071,164688,206748,12955760,1.09,0.0,2.2369,3.0344,3.5114
2019-03-27,2.5924999713897705,2.634999990463257,2.5625,2.572499990463257,10424800,283952,734725.8,339435,676064,400,50.21,38523726,12.32,3127356,0,0,0,557630172,293,60.21,39.95,12.63,0,-0.5797,178306,414360,12797540,0.81,2.7238,2.2291,3.0076,3.5061
2019-03-28,2.5899999141693115,2.622499942779541,2.5174999237060547,2.547499895095825,12489200,0,0.0,516393,916064,112,56.37,38523726,12.32,3127356,0,0,0,557630172,293,60.21,39.95,12.63,0,-0.9718,178306,414360,12857960,0.97,0.0,2.2215,2.9809,3.5009
2019-03-29,2.552500009536743,2.5899999141693115,2.5374999046325684,2.5399999618530273,11676000,1984,5054.24,544517,892890,1926,60.98,37916795,11.56,3280822,0,0,0,557630172,293,60.21,37.1,12.43,0,-0.2944,178207,287596,13061520,0.89,0.017,2.2093,2.9533,3.4961
2019-04-01,2.572499990463257,2.6050000190734863,2.509999990463257,2.5924999713897705,17662800,164,416.56,778552,1293865,1210,60.17,37916795,11.56,3280822,0,0,0,509853156,286,58.09,37.1,12.43,0,2.0669,177846,286100,13498940,1.31,0.0009,2.2796,2.9263,3.4924
2019-04-02,2.5924999713897705,2.6024999618530273,2.5225000381469727,2.5250000953674316,34680800,122204,316813.87,1900445,2571155,1560,73.91,37916795,11.56,3280822,0,0,0,509853156,286,58.09,37.1,12.43,0,-2.6037,176234,408304,14125400,2.46,0.3524,2.3158,2.8972,3.4889
2019-04-03,2.2149999141693115,2.507499933242798,2.2049999237060547,2.4075000286102295,106391600,437592,1104919.8,6883745,11799415,163657,58.34,37916795,11.56,3280822,0,0,0,509853156,286,58.09,37.1,12.43,0,-4.6535,177472,561944,18782400,5.66,0.4113,2.4714,2.869,3.4835
2019-04-04,2.434999942779541,2.515000104904175,2.4124999046325684,2.507499933242798,31671200,0,0.0,1614739,3657786,27272,44.15,37916795,11.56,3280822,0,0,0,509853156,286,58.09,37.1,12.43,0,4.1537,157048,561944,20003680,1.58,0.0,2.6965,2.8417,3.4771
2019-04-05,2.490000009536743,2.502500057220459,2.447499990463257,2.4649999141693115,22974400,257080,644628.1,1356596,2054028,100,66.05,37916795,11.56,3280822,0,0,0,509853156,286,58.09,37.1,12.43,0,-1.6949,169902,817040,19918080,1.15,1.119,2.49,2.812,3.4697
2019-04-08,2.447499990463257,2.5199999809265137,2.432499885559082,2.484999895095825,18204000,3136,7730.24,1068939,1456333,827,73.4,37916795,11.56,3280822,0,0,0,509853156,286,58.09,37.1,12.43,0,0.8114,169528,820012,20287560,0.9,0.0172,2.4049,2.7822,3.4625
2019-04-09,2.4625000953674316,2.5,2.452500104904175,2.4549999237060547,11914000,6000,14910.0,524065,950669,0,55.13,37916795,11.56,3280822,0,0,0,509853156,286,58.09,37.1,12.43,0,-1.2072,110671,703808,20450280,0.58,0.0504,2.3403,2.7538,3.4553
2019-04-10,2.4700000286102295,2.502500057220459,2.4700000286102295,2.492500066757202,11228800,218164,535592.62,382658,790251,0,48.42,37916795,11.56,3280822,0,0,0,509853156,286,58.09,37.1,12.43,0,1.5275,99177,484380,20573400,0.55,1.9429,2.3642,2.7473,3.4484
2019-04-11,2.494999885559082,2.494999885559082,2.434999942779541,2.440000057220459,10180800,126372,314982.21,316427,561907,300,56.31,37916795,11.56,3280822,0,0,0,509853156,286,58.09,37.1,12.43,0,-2.1063,105178,610752,20514520,0.5,1.2413,2.1314,2.7401,3.4417
2019-04-12,2.447499990463257,2.4574999809265137,2.322499990463257,2.3299999237060547,19114000,1948,4753.12,1080156,1875009,6216,57.61,37916795,11.56,3280822,0,0,0,509853156,286,58.09,37.1,12.43,0,-4.5082,102262,355620,20762740,0.92,0.0102,2.2647,2.73,3.4347
2019-04-15,2.317500114440918,2.3375000953674316,2.202500104904175,2.234999895095825,22109600,30592,71279.36,1355390,2133034,1180,63.54,41267606,5.93,6957610,0,0,0,509853156,286,58.09,15.99,13.53,0,-4.0773,85290,383076,21377980,1.03,0.1384,2.3605,2.7185,3.4276
2019-04-16,2.25,2.2874999046325684,2.237499952316284,2.2699999809265137,18880000,0,0.0,656169,2040092,1820,32.16,41267606,5.93,6957610,0,0,0,509853156,286,58.09,15.99,13.53,0,1.566,84797,377076,21704000,0.87,0.0,2.4277,2.707,3.4203
2019-04-17,2.2774999141693115,2.2799999713897705,2.1875,2.234999895095825,15684400,169872,385609.44,1168695,1699334,209,68.77,41267606,5.93,6957610,0,0,0,509853156,286,58.09,15.99,13.53,0,-1.5419,89473,328784,21667440,0.72,1.0831,2.314,2.6928,3.4133
2019-04-18,2.2149999141693115,2.257499933242798,2.184999942779541,2.192500114440918,15256800,0,0.0,614790,1256623,589,48.92,41267606,5.93,6957610,0,0,0,509853156,286,58.09,15.99,13.53,0,-1.9016,89473,202412,21789220,0.7,0.0,2.3078,2.6791,3.4066
2019-04-22,2.1875,2.2049999237060547,2.132499933242798,2.1624999046325684,25114800,0,0.0,1964752,2733534,14342,71.88,41267606,5.93,6957610,0,0,0,509853156,286,58.09,15.99,13.53,0,-1.3683,83036,200464,22387160,1.12,0.0,2.3101,2.665,3.3998
2019-04-23,2.1600000858306885,2.242500066757202,2.1600000858306885,2.2225000858306885,17809200,0,0.0,1346074,2084386,9810,64.58,41267606,5.93,6957610,0,0,0,509853156,286,58.09,15.99,13.53,0,2.7746,82953,169872,22380380,0.8,0.0,2.3925,2.6527,3.3926
2019-04-24,2.2249999046325684,2.265000104904175,2.2225000858306885,2.252500057220459,16424400,367692,817195.47,1409196,2233857,300,63.08,41267606,5.93,6957610,0,0,0,509853156,286,58.09,15.99,13.53,0,1.3498,101338,537564,22494580,0.73,2.2387,2.3567,2.6412,3.385
2019-04-25,2.247499942779541,2.25,2.180000066757202,2.237499952316284,10508000,0,0.0,563677,858305,495,65.67,41267606,5.93,6957610,0,0,0,509853156,286,58.09,15.99,13.53,0,-0.6659,87140,367692,22498740,0.47,0.0,2.3566,2.6282,3.3768
2019-04-26,2.2325000762939453,2.257499933242798,2.2200000286102295,2.2225000858306885,9227200,229272,512996.1,295265,741517,4100,39.82,41267606,5.93,6957610,0,0,0,509853156,286,58.09,15.99,13.53,0,-0.6704,98604,596964,22335640,0.41,2.4847,2.3556,2.6153,3.3693
2019-04-29,2.2225000858306885,2.2249999046325684,2.177500009536743,2.190000057220459,10192400,0,0.0,475541,887847,100,53.56,41267606,5.93,6957610,0,0,0,509853156,286,58.09,15.99,13.53,0,-1.4623,98504,596964,22261460,0.46,0.0,2.3605,2.6025,3.3619
2019-04-30,2.200000047683716,2.2125000953674316,2.1624999046325684,2.1624999046325684,12830800,0,0.0,389338,884068,88,44.04,39295659,10.35,3798211,0,0,0,509853156,286,58.09,32.56,12.88,0,-1.2557,98496,596964,22019860,0.58,0.0,2.2745,2.5886,3.3539
2019-05-01,2.1649999618530273,2.197499990463257,2.117500066757202,2.127500057220459,14155600,0,0.0,636228,866734,100,73.41,39295659,10.35,3798211,0,0,0,509853156,286,58.09,32.56,12.88,0,-1.6185,92386,229272,20993600,0.67,0.0,2.2471,2.5751,3.3454
2019-05-02,2.127500057220459,2.2074999809265137,2.127500057220459,2.192500114440918,12467600,0,0.0,544293,870838,1000,62.5,39295659,10.35,3798211,0,0,0,509853156,286,58.09,32.56,12.88,0,3.0552,70506,229272,16297400,0.77,0.0,2.2187,2.563,3.3373
2019-05-03,2.202500104904175,2.247499942779541,2.192500114440918,2.242500066757202,8718400,0,0.0,305016,618773,0,49.29,39295659,10.35,3798211,0,0,0,509853156,286,58.09,32.56,12.88,0,2.2805,70506,0,15149760,0.58,0.0,2.0563,2.5527,3.3303
2019-05-06,2.2125000953674316,2.2300000190734863,2.1649999618530273,2.2125000953674316,9624800,0,0.0,305713,611982,1000,49.95,39295659,10.35,3798211,0,0,0,509853156,286,58.09,32.56,12.88,0,-1.3378,57652,0,14482280,0.66,0.0,2.0477,2.5401,3.3232
2019-05-07,2.192500114440918,2.2300000190734863,2.172499895095825,2.192500114440918,10366400,784,1734.6,524954,800223,3500,65.6,39295659,10.35,3798211,0,0,0,509853156,286,58.09,32.56,12.88,0,-0.904,57535,784,14090400,0.74,0.0076,2.026,2.5262,3.3155
2019-05-08,2.1875,2.2125000953674316,2.1624999046325684,2.172499895095825,8249600,0,0.0,334076,542711,900,61.56,39295659,10.35,3798211,0,0,0,509853156,286,58.09,32.56,12.88,0,-0.9122,57235,784,13907180,0.59,0.0,2.0227,2.5114,3.3075
2019-05-09,2.1500000953674316,2.1624999046325684,2.119999885559082,2.130000114440918,9358000,8000,17380.0,321022,655337,13996,48.99,39295659,10.35,3798211,0,0,0,509853156,286,58.09,32.56,12.88,0,-1.9563,46727,8784,13813640,0.68,0.0855,1.9825,2.4957,3.2995
2019-05-10,2.130000114440918,2.1449999809265137,2.0899999141693115,2.119999885559082,9206000,0,0.0,497951,676981,6100,73.55,39295659,10.35,3798211,0,0,0,509853156,286,58.09,32.56,12.88,0,-0.4695,40408,8784,13764900,0.67,0.0,1.959,2.4796,3.2917
2019-05-13,2.0824999809265137,2.0924999713897705,2.0425000190734863,2.065000057220459,12172800,2000,4240.0,513403,797899,15476,64.34,39295659,10.35,3798211,0,0,0,509853156,286,58.09,32.56,12.88,0,-2.5943,40411,10784,13417840,0.91,0.0164,1.8109,2.4621,3.2838
2019-05-14,2.0799999237060547,2.137500047683716,2.059999942779541,2.132499933242798,10451600,531776,1098117.44,416829,1000251,1500,41.67,39295659,10.35,3798211,0,0,0,509853156,286,58.09,32.56,12.88,0,3.2688,65470,541776,12834940,0.81,5.088,1.8104,2.4469,3.276
2019-05-15,2.109999895095825,2.177500009536743,2.109999895095825,2.172499895095825,9014000,880868,1878451.01,358970,640640,200,56.03,39837855,15.4,2586065,0,0,0,509853156,286,58.09,51.2,13.06,0,1.8757,109513,1422644,12341640,0.73,9.7722,1.8268,2.4324,3.2683
2019-05-16,2.184999942779541,2.2100000381469727,2.1600000858306885,2.1675000190734863,7004000,64,139.04,232726,462556,0,50.31,39837855,15.4,2586065,0,0,0,509853156,286,58.09,51.2,13.06,0,-0.2301,101023,1414708,11907620,0.59,0.0009,1.8009,2.4179,3.2608
2019-05-17,2.134999990463257,2.194999933242798,2.134999990463257,2.1524999141693115,7869200,0,0.0,235129,467696,2300,50.27,39837855,15.4,2586065,0,0,0,509853156,286,58.09,51.2,13.06,0,-0.692,101023,1414708,11538240,0.68,0.0,1.7605,2.403,3.2535
2019-05-20,2.115000009536743,2.130000114440918,1.9950000047683716,2.015000104904175,20174400,14196,30556.89,1373171,2023543,2641,67.86,39837855,15.4,2586065,0,0,0,509853156,286,58.09,51.2,13.06,0,-6.3879,101733,1426904,11291220,1.79,0.0704,2.2237,2.3885,3.2452
2019-05-21,2.0174999237060547,2.0350000858306885,1.972499966621399,2.0325000286102295,22788400,1693976,3413361.64,914342,1719765,5676,53.17,39837855,15.4,2586065,0,0,0,509853156,286,58.09,51.2,13.06,0,0.8685,186431,2589104,11540180,1.97,7.4335,2.1274,2.3728,3.2371
2019-05-22,2.0174999237060547,2.0199999809265137,1.940000057220459,1.975000023841858,18064400,0,0.0,1237633,1689445,13739,73.26,39837855,15.4,2586065,0,0,0,509853156,286,58.09,51.2,13.06,0,-2.829,168047,1708236,11622180,1.55,0.0,2.1482,2.355,3.2284
2019-05-23,1.9600000381469727,1.965000033378601,1.9175000190734863,1.9249999523162842,15678000,0,0.0,1000257,1349983,2700,74.09,39837855,15.4,2586065,0,0,0,509853156,286,58.09,51.2,13.06,0,-2.5316,168047,1708172,11880680,1.32,0.0,2.1878,2.3356,3.2194
2019-05-24,1.9275000095367432,1.965000033378601,1.9275000095367432,1.9550000429153442,10168400,0,0.0,300393,582901,0,51.53,39837855,15.4,2586065,0,0,0,509853156,286,58.09,51.2,13.06,0,1.5584,156583,1708172,11927740,0.85,0.0,2.2438,2.3199,3.2103
2019-05-28,1.962499976158142,1.997499942779541,1.934999942779541,1.934999942779541,10931200,0,0.0,507557,997164,2346,50.9,39837855,15.4,2586065,0,0,0,509853156,286,58.09,51.2,13.06,0,-1.023,156583,1693976,11964680,0.91,0.0,2.2375,2.3033,3.2009
2019-05-29,1.9325000047683716,1.9375,1.847499966621399,1.8925000429153442,16510800,746652,1444771.62,1072955,1384375,7751,77.5,39837855,15.4,2586065,0,0,0,509853156,286,58.09,51.2,13.06,0,-2.1964,193916,746652,12148680,1.36,4.5222,2.2607,2.2858,3.1914
2019-05-30,1.8925000429153442,1.9249999523162842,1.8825000524520874,1.899999976158142,10780800,1656,3133.98,482072,637290,0,75.64,39837855,15.4,2586065,0,0,0,509853156,286,58.09,51.2,13.06,0,0.3963,193999,748308,11979940,0.9,0.0154,2.2597,2.269,3.1817
2019-05-31,1.8674999475479126,1.9149999618530273,1.8300000429153442,1.8949999809265137,15932400,794380,1509322.0,875210,1050803,2862,83.29,41916196,11.83,3543259,0,0,0,509853156,286,58.09,38.11,13.74,0,-0.2632,233718,1542688,12153180,1.31,4.9859,2.1064,2.2544,3.1722
2019-06-03,1.8949999809265137,1.912500023841858,1.8550000190734863,1.8674999475479126,20916400,10704,20284.08,1074873,1296943,363,82.88,41916196,11.83,3543259,0,0,0,509853156,286,58.09,38.11,13.74,0,-1.4512,234253,1553392,12763080,1.64,0.0512,1.9962,2.239,3.1622
2019-06-04,1.8949999809265137,1.962499976158142,1.8799999952316284,1.9550000429153442,41720400,153812,287243.91,1928441,2374992,2200,81.2,41916196,11.83,3543259,0,0,0,509853156,286,58.09,38.11,13.74,0,4.6854,241943,1707204,14367860,2.9,0.3687,2.3321,2.2259,3.1527
2019-06-05,1.372499942779541,1.3975000381469727,1.1775000095367432,1.2599999904632568,157416800,1500,2932.5,11468734,19047162,741051,60.21,41916196,11.83,3543259,0,0,0,509853156,286,58.09,38.11,13.74,0,-35.5499,241979,962052,21720380,7.25,0.001,7.9715,2.2003,3.1399
2019-06-06,1.2450000047683716,1.2825000286102295,1.2100000381469727,1.2825000286102295,54232000,0,0.0,3961080,6277843,162900,63.1,41916196,11.83,3543259,0,0,0,509853156,286,58.09,38.11,13.74,0,1.7857,241979,960396,24019500,2.26,0.0,8.0169,2.1742,3.1272
2019-06-07,1.2825000286102295,1.3075000047683716,1.247499942779541,1.2549999952316284,42365200,400000,513000.0,2024085,3278907,1400,61.73,41916196,11.83,3543259,0,0,0,509853156,286,58.09,38.11,13.74,0,-2.1443,261579,566016,25669860,1.65,0.9442,8.0167,2.1479,3.1136
2019-06-10,1.3424999713897705,1.3875000476837158,1.3224999904632568,1.3600000143051147,75706000,467708,586973.54,4500426,6645132,2337,67.73,41916196,11.83,3543259,0,0,0,509853156,286,58.09,38.11,13.74,0,8.3665,284965,1023020,28994860,2.61,0.6178,8.3368,2.1241,3.0998
2019-06-11,1.3825000524520874,1.462499976158142,1.372499942779541,1.4299999475479126,53695200,672,913.92,2472169,4972584,13032,49.72,41916196,11.83,3543259,0,0,0,509853156,286,58.09,38.11,13.74,0,5.1471,284898,869880,31070980,1.73,0.0013,8.4675,2.1019,3.0858
2019-06-12,1.4199999570846558,1.4500000476837158,1.375,1.375,19657200,356900,510367.0,1036299,1607635,605,64.46,41916196,11.83,3543259,0,0,0,509853156,286,58.09,38.11,13.74,0,-3.8462,276154,1225280,31531260,0.62,1.8156,8.4146,2.0776,3.0717
2019-06-13,1.3875000476837158,1.4325000047683716,1.372499942779541,1.4249999523162842,23363200,352780,485072.5,930406,1583708,100,58.75,41916196,11.83,3543259,0,0,0,509853156,286,58.09,38.11,13.74,0,3.6364,249750,1578060,32248720,0.72,1.51,8.4608,2.0556,3.0581
2019-06-14,1.4249999523162842,1.4574999809265137,1.402500033378601,1.4075000286102295,21218400,598768,853244.4,1074727,2885620,1000,37.24,46908850,3.68,12757290,0,0,0,509853156,286,58.09,7.55,15.38,0,-1.2281,279685,1776828,32959440,0.64,2.8219,8.4553,2.0356,3.0468
2019-06-17,1.4075000286102295,1.4524999856948853,1.399999976158142,1.4249999523162842,14746000,266916,375684.27,418882,1230821,800,34.03,46908850,3.68,12757290,0,0,0,509853156,286,58.09,7.55,15.38,0,1.2433,293031,1576036,33303280,0.44,1.8101,8.4772,2.0139,3.0364
2019-06-18,1.4275000095367432,1.4574999809265137,1.4175000190734863,1.4325000047683716,16281600,1804956,2572062.3,698990,1075649,0,64.98,46908850,3.68,12757290,0,0,0,509853156,286,58.09,7.55,15.38,0,0.5263,382569,3380320,33108640,0.49,11.0859,8.4152,1.9933,3.0259
2019-06-19,1.4375,1.4375,1.402500033378601,1.4075000286102295,11893200,12072,17293.14,571914,884296,3621,64.67,46908850,3.68,12757290,0,0,0,509853156,286,58.09,7.55,15.38,0,-1.7452,298474,3035492,32563880,0.37,0.1015,8.4016,1.9718,3.0159
2019-06-20,1.4149999618530273,1.4225000143051147,1.3799999952316284,1.3825000524520874,15735200,454912,640288.64,640482,986839,200,64.9,46908850,3.68,12757290,0,0,0,509853156,286,58.09,7.55,15.38,0,-1.7762,321219,3137624,32447420,0.48,2.891,8.3957,1.9503,3.0063
2019-06-21,1.3799999952316284,1.3799999952316284,1.3274999856948853,1.3550000190734863,35817200,883368,1221256.26,911528,1678952,594,54.29,46908850,3.68,12757290,0,0,0,509853156,286,58.09,7.55,15.38,0,-1.9892,365388,3422224,33454380,1.07,2.4663,8.3926,1.9276,2.9955
2019-06-24,1.3524999618530273,1.3674999475479126,1.3200000524520874,1.3424999713897705,19293200,1229584,1666086.32,924763,1397560,5382,66.17,46908850,3.68,12757290,0,0,0,509853156,286,58.09,7.55,15.38,0,-0.9225,426867,4384892,33910620,0.57,6.3731,8.3678,1.9056,2.9819
2019-06-25,1.3350000381469727,1.3825000524520874,1.3300000429153442,1.3624999523162842,12341600,1494372,2006194.41,432347,756443,1004,57.16,46908850,3.68,12757290,0,0,0,509853156,286,58.09,7.55,15.38,0,1.4898,501586,4074308,33981140,0.36,12.1084,8.3916,1.8863,2.9685
2019-06-26,1.3674999475479126,1.3799999952316284,1.3450000286102295,1.3674999475479126,14207200,1923792,2621166.6,565969,973603,0,58.13,46908850,3.68,12757290,0,0,0,509853156,286,58.09,7.55,15.38,0,0.367,560443,5986028,33865960,0.42,13.541,8.3964,1.8689,2.9552
2019-06-27,1.3650000095367432,1.3975000381469727,1.3574999570846558,1.3849999904632568,15024000,294424,402624.82,563441,859180,68,65.58,46908850,3.68,12757290,0,0,0,509853156,286,58.09,7.55,15.38,0,1.2797,575081,5825540,34078120,0.44,1.9597,8.4068,1.8512,2.9421
2019-06-28,1.3825000524520874,1.3949999809265137,1.3600000143051147,1.3674999475479126,15585600,191492,265216.42,396506,760688,48506,52.12,47834755,11.19,4273128,0,0,0,509853156,286,58.09,35.71,15.68,0,-1.2635,544937,5133664,34060780,0.46,1.2286,8.4045,1.8339,2.9287
2019-07-01,1.3825000524520874,1.3925000429153442,1.3350000381469727,1.340000033378601,17243200,536924,734243.57,998757,1335035,3350,74.81,47834755,11.19,4273128,0,0,0,559743676,280,54.91,35.71,15.68,0,-2.011,571248,4441004,33877120,0.51,3.1138,8.4064,1.8168,2.9146
2019-07-02,1.337499976158142,1.3624999523162842,1.3300000429153442,1.3450000286102295,22574000,566420,759002.8,978190,1397295,4291,70.01,47834755,11.19,4273128,0,0,0,559743676,280,54.91,35.71,15.68,0,0.3731,591878,3513052,32919800,0.69,2.5092,8.3074,1.8005,2.9
2019-07-03,1.3524999618530273,1.3574999570846558,1.3174999952316284,1.3274999856948853,10248400,321028,431782.66,583894,757398,200,77.09,47834755,11.19,4273128,0,0,0,559743676,280,54.91,35.71,15.68,0,-1.3011,607854,1910288,25561380,0.4,3.1325,2.7956,1.7826,2.8857
2019-07-05,1.3250000476837158,1.409999966621399,1.3174999952316284,1.3799999952316284,51578400,469444,623186.91,2231416,3141362,300,71.03,47834755,11.19,4273128,0,0,0,559743676,280,54.91,35.71,15.68,0,3.9548,631327,2085308,25428700,2.03,0.9102,2.8916,1.7651,2.8718
